date,nav
20221013,1.415
20221014,1.447
20221017,1.4484
20221018,1.4456
20221019,1.4237
20221020,1.4169
20221021,1.4126
20221024,1.3736
20221025,1.3716
20221026,1.382
20221027,1.373
20221028,1.341
20221031,1.3294
20221101,1.3743
20221102,1.39
20221103,1.3793
20221104,1.4219
20221107,1.4248
20221108,1.4156
20221109,1.4032
20221110,1.393
20221111,1.4298
20221114,1.4314
20221115,1.457
20221116,1.4456
20221117,1.44
20221118,1.434
20221121,1.4224
20221122,1.4226
20221123,1.424
20221124,1.418
20221125,1.4248
20221128,1.4097
20221129,1.4507
20221130,1.4524
20221201,1.4675
20221202,1.459
20221205,1.4859
20221206,1.4935
20221207,1.49
20221208,1.4903
20221209,1.5035
20221212,1.4877
20221213,1.4851
20221214,1.4892
20221215,1.4882
20221216,1.4889
20221219,1.4672
20221220,1.4444
20221221,1.4449
20221222,1.4468
20221223,1.4441
20221226,1.4497
20221227,1.4666
20221228,1.4607
20221229,1.4555
20221230,1.4607
20221231,1.4607
20230103,1.4667
20230104,1.4683
20230105,1.4952
20230106,1.4996
20230109,1.5109
20230110,1.5125
20230111,1.5099
20230112,1.5126
20230113,1.5326
20230116,1.5553
20230117,1.555
20230118,1.5526
20230119,1.5616
20230120,1.5706
20230130,1.5777
20230131,1.5619
20230201,1.5757
20230202,1.5705
20230203,1.5565
20230206,1.537
20230207,1.5396
20230208,1.5332
20230209,1.5528
20230210,1.544
20230213,1.5572
20230214,1.5578
20230215,1.5502
20230216,1.5396
20230217,1.5185
20230220,1.5537
20230221,1.5575
20230222,1.5442
20230223,1.543
20230224,1.5279
20230227,1.5221
20230228,1.5311
20230301,1.5517
20230302,1.5484
20230303,1.5529
20230306,1.5452
20230307,1.5238
20230308,1.5185
20230309,1.5135
20230310,1.4948
20230313,1.5095
20230314,1.501
20230315,1.5018
20230316,1.4847
20230317,1.4918
20230320,1.4848
20230321,1.5001
20230322,1.5061
20230323,1.5203
20230324,1.5161
20230327,1.5108
20230328,1.5063
20230329,1.5086
20230330,1.5202
20230331,1.5247
20230403,1.5388
20230404,1.5432
20230406,1.5409
20230407,1.5504
20230410,1.544
20230411,1.5423
20230412,1.5412
20230413,1.5312
20230414,1.5394
20230417,1.5597
20230418,1.5643
20230419,1.551
20230420,1.5467
20230421,1.5182
20230424,1.5003
20230425,1.4933
20230426,1.4924
20230427,1.5029
20230428,1.5173
20230504,1.5178
20230505,1.513
20230508,1.5292
20230509,1.5169
20230510,1.5059
20230511,1.5037
20230512,1.485
20230515,1.5068
20230516,1.4997
20230517,1.4933
20230518,1.492
20230519,1.4883
20230522,1.4972
20230523,1.4773
20230524,1.458
20230525,1.4549
20230526,1.4555
20230529,1.4496
20230530,1.4509
20230531,1.4376
20230601,1.4416
20230602,1.4615
20230605,1.4552
20230606,1.4424
20230607,1.4361
20230608,1.4471
20230609,1.4538
20230612,1.4568
20230613,1.4647
20230614,1.4662
20230615,1.4886
20230616,1.5026
20230619,1.4925
20230620,1.4904
20230621,1.47
20230626,1.451
20230627,1.4645
20230628,1.464
20230629,1.4577
20230630,1.4669
20230703,1.4853
20230704,1.4875
20230705,1.4772
20230706,1.4682
20230707,1.4623
20230710,1.469
20230711,1.4783
20230712,1.4707
20230713,1.4929
20230714,1.4936
20230717,1.4839
20230718,1.4804
20230719,1.4793
20230720,1.4695
20230721,1.47
20230724,1.4639
20230725,1.5039
20230726,1.5012
20230727,1.4994
20230728,1.5328
20230731,1.5407
20230801,1.5349
20230802,1.5248
20230803,1.5372
20230804,1.543
20230807,1.532
20230808,1.5282
20230809,1.5242
20230810,1.5273
20230811,1.4948
20230814,1.4843
20230815,1.4809
20230816,1.4707
20230817,1.4752
20230818,1.4581
20230821,1.4383
20230822,1.4488
20230823,1.4265
20230824,1.4362
20230825,1.4319
20230828,1.4476
20230829,1.4612
20230830,1.4605
20230831,1.4523
20230901,1.4618
20230904,1.4829
20230905,1.4724
20230906,1.4694
20230907,1.4498
20230908,1.4431
20230911,1.4532
20230912,1.4506
20230913,1.4419
20230914,1.4407
20230915,1.4319
20230918,1.4389
20230919,1.4362
20230920,1.4309
20230921,1.4188
20230922,1.4431
20230925,1.4342
20230926,1.4263
20230927,1.4291
20230928,1.4251
20231009,1.4233
20231010,1.4132
20231011,1.4171
20231012,1.4298
20231013,1.4156
20231016,1.4022
20231017,1.4068
20231018,1.3963
20231019,1.3682
20231020,1.3597
20231023,1.3463
20231024,1.3511
20231025,1.3581
20231026,1.3617
20231027,1.3795
20231030,1.3874
20231031,1.3833
20231101,1.3826
20231102,1.3765
20231103,1.3874
20231106,1.4052
20231107,1.4005
20231108,1.3973
20231109,1.398
20231110,1.3883
20231113,1.3857
20231114,1.3867
20231115,1.3959
20231116,1.3832
20231117,1.3816
20231120,1.3847
20231121,1.3864
20231122,1.3731
20231123,1.3794
20231124,1.3707
20231127,1.3611
20231128,1.3636
20231129,1.3526
20231130,1.3555
20231201,1.3506
20231204,1.3422
20231205,1.3181
20231206,1.3201
20231207,1.317
20231208,1.3209
20231211,1.3283
20231212,1.331
20231213,1.31
20231214,1.3035
20231215,1.2996
20231218,1.2951
20231219,1.2969
20231220,1.2846
20231221,1.2968
20231222,1.2992
20231225,1.303
20231226,1.2947
20231227,1.299
20231228,1.3278
20231229,1.3339
20231231,1.3339
20240102,1.3174
20240103,1.3144
20240104,1.3028
20240105,1.2963
20240108,1.2804
20240109,1.2827
20240110,1.277
20240111,1.2839
20240112,1.2796
20240115,1.2784
20240116,1.2857
20240117,1.2593
20240118,1.2752
20240119,1.2736
20240122,1.2548
20240123,1.2597
20240124,1.2761
20240125,1.3004
20240126,1.2972
20240129,1.2862
20240130,1.2641
20240131,1.2531
20240201,1.254
20240202,1.2398
20240205,1.2474
20240206,1.2885
20240207,1.3002
20240208,1.3081
20240219,1.3223
20240220,1.325
20240221,1.342
20240222,1.3529
20240223,1.354
20240226,1.3407
20240227,1.356
20240228,1.3397
20240229,1.3639
20240301,1.372
20240304,1.373
20240305,1.382
20240306,1.3767
20240307,1.3688
20240308,1.3744
20240311,1.3907
20240312,1.3937
20240313,1.3846
20240314,1.3808
20240315,1.3836
20240318,1.396
20240319,1.3865
20240320,1.3893
20240321,1.3878
20240322,1.3745
20240325,1.3674
20240326,1.3739
20240327,1.3589
20240328,1.3656
20240329,1.3716
20240401,1.393
20240402,1.3875
20240403,1.3828
20240408,1.3712
20240409,1.3702
20240410,1.3596
20240411,1.3594
20240412,1.349
20240415,1.3758
20240416,1.3619
20240417,1.3817
20240418,1.3834
20240419,1.3731
20240422,1.3693
20240423,1.3604
20240424,1.366
20240425,1.3692
20240426,1.3891
20240429,1.4037
20240430,1.3975
20240506,1.4171
20240507,1.4175
20240508,1.4069
20240509,1.4195
20240510,1.4203
20240513,1.4197
20240514,1.417
20240515,1.4068
20240516,1.412
20240517,1.4259
20240520,1.4308
20240521,1.4257
20240522,1.429
20240523,1.4133
20240524,1.3987
20240527,1.4113
20240528,1.4016
20240529,1.4034
20240530,1.3965
20240531,1.3913
20240603,1.3946
20240604,1.4046
20240605,1.3975
20240606,1.397
20240607,1.3911
20240611,1.3799
20240612,1.3806
20240613,1.3747
20240614,1.3812
20240617,1.3793
20240618,1.3828
20240619,1.3785
20240620,1.3694
20240621,1.3669
20240624,1.3602
20240625,1.353
20240626,1.3622
20240627,1.3534
20240628,1.3571
20240630,1.3571
20240701,1.3632
20240702,1.3608
20240703,1.3578
20240704,1.3514
20240705,1.3463
20240708,1.3361
20240709,1.3516
20240710,1.349
20240711,1.3663
20240712,1.3697
20240715,1.3714
20240716,1.381
20240717,1.3827
20240718,1.3903
20240719,1.398
20240722,1.389
20240723,1.3613
20240724,1.3535
20240725,1.3465
20240726,1.3517
20240729,1.345
20240730,1.3373
20240731,1.3646
20240801,1.3561
20240802,1.343
20240805,1.3275
20240806,1.3274
20240807,1.3269
20240808,1.3276
20240809,1.3236
20240812,1.3214
20240813,1.3246
20240814,1.3154
20240815,1.3279
20240816,1.3298
20240819,1.3341
20240820,1.325
20240821,1.3209
20240822,1.3177
20240823,1.3233
20240826,1.3225
20240827,1.3154
20240828,1.309
20240829,1.3058
20240830,1.3224
20240902,1.3012
20240903,1.3043
20240904,1.2964
20240905,1.2986
20240906,1.2886
20240909,1.2743
20240910,1.2753
20240911,1.2719
20240912,1.2668
20240913,1.2619
20240918,1.2663
20240919,1.2759
20240920,1.2779
20240923,1.2824
20240924,1.3349
20240925,1.3535
20240926,1.4067
20240927,1.465
20240930,1.5773
20241008,1.6578
20241009,1.5557
20241010,1.5714
20241011,1.5303
20241014,1.5579
20241015,1.5187
20241016,1.5095
20241017,1.4934
20241018,1.5454
20241021,1.5489
20241022,1.5573
20241023,1.5632
20241024,1.5467
20241025,1.5571
20241028,1.5599
20241029,1.5453
20241030,1.5322
20241031,1.533
20241101,1.5327
20241104,1.553
20241105,1.5904
20241106,1.583
20241107,1.6288
20241108,1.6135
20241111,1.6236
20241112,1.6067
20241113,1.6163
20241114,1.5897
20241115,1.5633
20241118,1.5563
20241119,1.5661
20241120,1.5695
20241121,1.5709
20241122,1.5248
20241125,1.5181
20241126,1.5152
20241127,1.5402
20241128,1.5276
20241129,1.5443
20241202,1.5558
20241203,1.5574
20241204,1.5494
20241205,1.5461
20241206,1.5654
20241209,1.5629
20241210,1.5739
20241211,1.5714
20241212,1.5863
20241213,1.5505
20241216,1.5423
20241217,1.5462
20241218,1.5536
20241219,1.555
20241220,1.5497
20241223,1.5518
20241224,1.5705
20241225,1.5712
20241226,1.572
20241227,1.5696
20241230,1.5765
20241231,1.5524
20250102,1.5094
20250103,1.4925
20250106,1.49
20250107,1.5006
20250108,1.4985
20250109,1.495
20250110,1.4777
20250113,1.4738
20250114,1.5107
20250115,1.5015
20250116,1.5031
20250117,1.5077
20250120,1.5144
20250121,1.5155
20250122,1.5023
20250123,1.5054
20250124,1.5173
20250127,1.5114
20250205,1.5031
20250206,1.5211
20250207,1.5398
20250210,1.543
20250211,1.5362
20250212,1.55
20250213,1.5446
20250214,1.5572
20250217,1.5603
20250218,1.5474
20250219,1.5576
20250220,1.5533
20250221,1.5719
20250224,1.5686
20250225,1.5521
20250226,1.5649
20250227,1.5679
20250228,1.5388
20250303,1.5385
20250304,1.5373
20250305,1.5438
20250306,1.564
20250307,1.5594
20250310,1.5536
20250311,1.5582
20250312,1.553
20250313,1.547
20250314,1.5828
20250317,1.579
20250318,1.5832
20250319,1.5841
20250320,1.5708
20250321,1.5481
20250324,1.5556
20250325,1.5547
20250326,1.5499
20250327,1.5547
20250328,1.5484
20250331,1.5378
20250401,1.5381
20250402,1.5369
20250403,1.5283
20250407,1.4254
20250408,1.4484
20250409,1.4623
20250410,1.4805
20250411,1.4863
20250414,1.4896
20250415,1.4903
20250416,1.4947
20250417,1.4946
20250418,1.4952
20250421,1.4999
20250422,1.5004
20250423,1.5014
20250424,1.5005
20250425,1.5017
20250428,1.4996
20250429,1.4972
20250430,1.4958
20250506,1.5101
20250507,1.5187
20250508,1.5268
20250509,1.5246
20250512,1.5413
20250513,1.5436
20250514,1.5614
20250515,1.5481
20250516,1.5413
20250519,1.5368
20250520,1.545
20250521,1.5522
20250522,1.5513
20250523,1.5396
20250526,1.5313
20250527,1.5235
20250528,1.5224
20250529,1.531
20250530,1.5243
20250603,1.5287
20250604,1.535
20250605,1.5386
20250606,1.5381
20250609,1.5425
20250610,1.5349
20250611,1.5466
20250612,1.5474
20250613,1.5374
20250616,1.5411
20250617,1.5399
20250618,1.5419
20250619,1.53
20250620,1.5327
20250623,1.5372
20250624,1.5546
20250625,1.577
20250626,1.5733
20250627,1.5651
20250630,1.5719
20250701,1.5744
20250702,1.5747
20250703,1.5842
20250704,1.5897
20250707,1.5838
20250708,1.5965
20250709,1.594
20250710,1.6019
20250711,1.6059
20250714,1.6076
20250715,1.6083
20250716,1.6046
20250717,1.6159
20250718,1.6269
20250721,1.6373
20250722,1.6502
20250723,1.6507
20250724,1.6619
20250725,1.6544
20250728,1.658
20250729,1.6644
20250730,1.6641
20250731,1.6355
20250801,1.6276
20250804,1.6337
20250805,1.6462
20250806,1.6501
20250807,1.6505
20250808,1.6474
20250811,1.6541
20250812,1.6622
20250813,1.6747
20250814,1.6738
20250815,1.6852
20250818,1.6993
20250819,1.6933
20250820,1.7118
20250821,1.7182
20250822,1.7526
20250825,1.7873
20250826,1.7813
20250827,1.7563
20250828,1.7853
20250829,1.7987
20250901,1.8089
20250902,1.7963
20250903,1.7845
20250904,1.7485
20250905,1.7849
20250908,1.7878
20250909,1.7758
20250910,1.7794
20250911,1.818
20250912,1.8085
20250915,1.8125
20250916,1.8092
20250917,1.8199
20250918,1.7996
20250919,1.8014
20250922,1.8091
20250923,1.8079
20250924,1.8258
20250925,1.8365
20250926,1.8203
20250929,1.8469
20250930,1.8551
20251009,1.8812
20251010,1.8462
20251013,1.8377
20251014,1.8168
20251015,1.8426
20251016,1.8477
20251017,1.8086
20251020,1.8176
20251021,1.8442
20251022,1.8384
20251023,1.8436
20251024,1.8656
20251027,1.8867
20251028,1.8781
20251029,1.8993
20251030,1.885
20251031,1.8588
20251103,1.8636
20251104,1.8504
20251105,1.8538
20251106,1.879
20251107,1.8735
20251110,1.8798
20251111,1.8636
20251112,1.8613
20251113,1.8826
20251114,1.8546
20251117,1.843
20251118,1.832
20251119,1.8397
20251120,1.8311
20251121,1.7888
20251124,1.7868
20251125,1.8029
20251126,1.8134
20251127,1.8126
20251128,1.8169
20251201,1.8359
20251202,1.8275
20251203,1.8186
20251204,1.8245
20251205,1.8391
20251208,1.8533
20251209,1.8442
20251210,1.8416
20251211,1.8268
20251212,1.8379
20251215,1.8273
20251216,1.8064
20251217,1.8384
20251218,1.8284
20251219,1.8353
20251222,1.8518
20251223,1.8553
20251224,1.8605
20251225,1.8642
20251226,1.8698
20251229,1.8629
20251230,1.8676
20251231,1.8593
20260105,1.8929
20260106,1.9206
20260107,1.9152
20260108,1.9003
20260109,1.9086
20260112,1.9206
20260113,1.9097
20260114,1.9027
20260115,1.9064
20260116,1.8999
20260119,1.9009
20260120,1.8949
20260121,1.8968
20260122,1.8969
20260123,1.8895
20260126,1.8912
20260127,1.8908
20260128,1.8954
20260129,1.909
20260130,1.8909
20260202,1.8525
20260203,1.873
20260204,1.8876
20260205,1.8771
20260206,1.8678
20260209,1.8967
20260210,1.8988
20260211,1.895
20260212,1.8974
20260213,1.8746
20260224,1.8927
20260225,1.9037
20260226,1.9002
20260227,1.8942
20260302,1.9009
20260303,1.8731
20260304,1.8527
20260305,1.8693
20260306,1.8744
20260309,1.8572
20260310,1.88
20260311,1.8912
20260312,1.8846
20260313,1.8778
20260316,1.8788
20260317,1.8659
20260318,1.8737
20260319,1.8451
20260320,1.8391
20260323,1.7815
20260324,1.8032
20260325,1.8274
20260326,1.8045
20260327,1.8142
20260330,1.8101
20260331,1.7943
20260401,1.8233
20260402,1.8051
20260403,1.7907
20260407,1.7907
20260408,1.8502
20260409,1.8389
20260410,1.8659
20260413,1.8695
20260414,1.8906
20260415,1.8848
20260416,1.9046
20260417,1.9016
20260420,1.9125
20260421,1.9168
20260422,1.9302
20260423,1.9251
20260424,1.9191
20260427,1.9196
20260428,1.9147
20260429,1.9355
20260430,1.9345
20260506,1.9615
20260507,1.9705
20260508,1.9596
20260511,1.9903
20260512,1.9888
20260513,2.0089
20260514,1.9772
20260515,1.956
20260518,1.946
20260519,1.9535
20260520,1.9531
20260521,1.9276
20260522,1.951
20260525,1.9801
20260526,1.9901
20260527,1.9758
20260528,1.9783
20260529,1.9702
20260601,1.952
20260602,1.979
20260603,1.9883
20260604,1.9755
20260605,1.9427
20260608,1.9033
20260609,1.937
20260610,1.9188
20260611,1.9092
20260612,1.9302
20260615,1.974
20260616,1.9714
20260617,1.9892
20260618,1.994
20260622,2.0394
20260623,1.9856
20260624,1.9949
20260625,2.0244
20260626,1.9688
20260629,1.9925
20260630,2.0132
20260701,2.0053
20260702,1.9498
20260703,1.9617
20260706,1.9612
20260707,1.9426
20260708,1.9292
20260709,1.9753
20260710,1.9415
20260713,1.9097
20260714,1.9482
20260715,1.9451
20260716,1.9128
20260717,1.8505
20260720,1.876
20260721,1.9302
20260722,1.9223
20260723,1.9265
20260724,1.8965
20260727,1.9184
20260728,1.8674
20260729,1.8797
20260730,1.8606
20260731,1.876
20260803,1.8588
20260804,1.8811
20260805,1.9031
20260806,1.9006
20260807,1.9175
20260810,1.9194
20260811,1.9052
20260812,1.9156
20260813,1.9057
20260814,1.9064
20260817,1.9357
20260818,1.9296
20260819,1.8772
20260820,1.8788
20260821,1.8898
20260824,1.8681
20260825,1.8641
20260826,1.8793
20260827,1.8952
20260828,1.8874
20260831,1.8936
20260901,1.8885
20260902,1.8638
20260903,1.8657
20260904,1.8641
20260907,1.8745
20260908,1.8682
20260909,1.8738
20260910,1.8653
20260911,1.8507
